1.0,1.025,1.05,1.075,1.1,1.125,1.15,1.175,1.2,1.225,1.25,1.275,1.3,1.325,1.35,1.375,1.4,1.425,1.45,1.475,1.5,1.525,1.55,1.5750000000000002,1.6,1.625,1.65,1.675,1.7000000000000002,1.725,1.75,1.775,1.8,1.8250000000000002,1.85,1.875,1.9,1.925,1.9500000000000002,1.975,2.0,2.0250000000000004,2.05,2.075,2.1,2.125,2.1500000000000004,2.175,2.2,2.225,2.25,2.2750000000000004,2.3,2.325,2.35,2.375,2.4000000000000004,2.425,2.45,2.475,2.5,2.5250000000000004,2.55,2.575,2.6,2.625,2.6500000000000004,2.675,2.7,2.725,2.75,2.7750000000000004,2.8,2.825,2.85,2.875,2.9000000000000004,2.925,2.95,2.975,3.0,3.025,3.0500000000000003,3.075,3.1,3.125,3.15,3.1750000000000003,3.2,3.225,3.25,3.275,3.3000000000000003,3.325,3.35,3.375,3.4000000000000004,3.4250000000000003,3.45,3.475,3.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000004527,3.000000000001358,8.000000000003622,13.000000000005885,16.000000000007244,20.000000000009056,22.00000000000996,25.00000000001132,25.00000000001132,28.000000000012676,31.000000000014033,37.00000000001675,43.00000000001947,44.00000000001992,49.00000000002218,50.00000000002264,50.00000000002264,50.00000000002264,50.00000000002264,50.00000000002264,50.00000000002264,50.00000000002264,50.00000000002264,50.00000000002264,50.00000000002264,50.00000000002264,50.00000000002264,54.00000000002444,56.00000000002535,62.000000000028066,68.00000000003078,71.00000000003214,75.00000000003395,82.00000000003713,86.00000000003894,88.00000000003983,94.00000000004255,98.00000000004437,100.00000000004528,100.00000000004528,100.00000000004528,100.00000000004528,102.00000000004619,102.00000000004619,106.00000000004799,109.00000000004935,113.00000000005116,114.0000000000516,120.00000000005433,122.00000000005524,125.00000000005659,125.00000000005659,128.00000000005795,131.0000000000593,133.0000000000602,135.00000000006114,138.00000000006247,139.00000000006293,140.00000000006338,143.00000000006474,145.00000000006563,147.00000000006656,150.0000000000679,150.0000000000679,152.0000000000688,154.00000000006972,156.0000000000706,157.00000000007108,159.00000000007196,161.0000000000729,162.00000000007333,163.00000000007378,165.0000000000747,167.0000000000756,168.00000000007606,170.00000000007694,172.00000000007788,174.00000000007876,174.00000000007876,176.00000000007967,177.00000000008012,178.0000000000806,180.00000000008149
