5.099999999998986455e-01
5.024999999999001377e-01
5.424999999998921796e-01
6.774999999998656541e-01
7.824999999998450972e-01
7.974999999998422240e-01
7.699999999998476952e-01
1.012499999999799893e+00
1.109999999999780940e+00
1.347499999999733689e+00
1.754999999999653726e+00
2.707499999999463558e+00
4.759999999999056541e+00
6.762499999998659916e+00
7.539999999998506119e+00
8.187499999998371081e+00
8.777499999998255475e+00
8.994999999998212203e+00
9.392499999998134896e+00
9.644999999998082885e+00
9.799999999998052047e+00
1.011499999999799293e+01
1.031749999999795619e+01
1.053749999999791065e+01
1.066249999999788400e+01
1.081249999999784706e+01
1.079249999999785103e+01
1.112499999999778844e+01
1.136749999999774374e+01
1.110999999999779497e+01
1.149749999999771788e+01
1.143749999999772804e+01
1.148749999999771276e+01
1.156749999999769862e+01
1.182499999999765095e+01
1.185999999999763688e+01
1.169249999999768086e+01
1.177499999999765556e+01
1.201749999999761798e+01
1.182499999999764917e+01
1.196749999999762615e+01
