0.000000000000000000e+00, 0.000000000000000000e+00
1.000000000000000056e-01, 0.000000000000000000e+00
2.000000000000000111e-01, 0.000000000000000000e+00
2.999999999999999889e-01, 0.000000000000000000e+00
3.999999999999999667e-01, 0.000000000000000000e+00
4.999999999999999445e-01, 0.000000000000000000e+00
5.999999999999999778e-01, 9.417912698158331999e-03
7.000000000000000666e-01, 1.282689391101719117e-02
8.000000000000001554e-01, 2.224480660917552144e-02
9.000000000000002442e-01, 2.544766623340324191e-02
1.000000000000000222e+00, 2.524485691269873905e-02
1.100000000000000311e+00, 2.483918504484755596e-02
1.200000000000000400e+00, 2.444003211528685340e-02
1.300000000000000488e+00, 2.404729336803081152e-02
1.400000000000000577e+00, 3.307877842862676915e-02
1.500000000000000666e+00, 3.610754169732977026e-02
1.600000000000000755e+00, 4.515134635815919173e-02
1.700000000000000844e+00, 6.682193506514105819e-02
1.800000000000000933e+00, 8.249281967320723497e-02
1.900000000000001021e+00, 9.455768058681335297e-02
2.000000000000000888e+00, 1.062225438015329954e-01
2.100000000000000533e+00, 1.082820459651522155e-01
2.200000000000000178e+00, 1.067481307616027497e-01
2.299999999999999822e+00, 1.144506558960510789e-01
2.399999999999999467e+00, 1.161718149411720968e-01
2.499999999999999112e+00, 1.145111152076692673e-01
2.599999999999998757e+00, 1.126709804762004719e-01
2.699999999999998401e+00, 1.108604157635356552e-01
2.799999999999998046e+00, 1.090789458946797297e-01
2.899999999999997691e+00, 1.073261033304553497e-01
2.999999999999997335e+00, 1.056014280447993003e-01
3.099999999999996980e+00, 1.039044674040306565e-01
3.199999999999996625e+00, 1.116526887462172685e-01
3.299999999999996270e+00, 1.228367223826768856e-01
3.399999999999995914e+00, 1.246292432407123951e-01
3.499999999999995559e+00, 1.228326369838588228e-01
3.599999999999995204e+00, 1.208587796769765299e-01
3.699999999999994849e+00, 1.189166412419153246e-01
3.799999999999994493e+00, 1.264236246708754507e-01
3.899999999999994138e+00, 1.279523842651537069e-01
3.999999999999993783e+00, 1.261023768410374224e-01
4.099999999999993427e+00, 1.240759764961876233e-01
4.199999999999993072e+00, 1.220821393627575524e-01
4.299999999999992717e+00, 1.201203421666860449e-01
4.399999999999992362e+00, 1.181900700426570805e-01
4.499999999999992006e+00, 1.162908163989753579e-01
4.599999999999991651e+00, 1.144220827846136740e-01
4.699999999999991296e+00, 1.125833787583964407e-01
4.799999999999990941e+00, 1.107742217602856044e-01
4.899999999999990585e+00, 1.089941369847346880e-01
4.999999999999990230e+00, 1.072426572560782193e-01
5.099999999999989875e+00, 1.055193229059234045e-01
5.199999999999989519e+00, 1.038236816525120731e-01
5.299999999999989164e+00, 1.115732011801797013e-01
5.399999999999988809e+00, 1.133405994427889446e-01
5.499999999999988454e+00, 1.117253958863288626e-01
5.599999999999988098e+00, 1.099300262317351173e-01
5.699999999999987743e+00, 1.081635072441814865e-01
5.799999999999987388e+00, 1.064253753082856635e-01
5.899999999999987033e+00, 1.047151742587262291e-01
5.999999999999986677e+00, 1.030324552605238198e-01
6.099999999999986322e+00, 1.013767766912463952e-01
6.199999999999985967e+00, 9.974770402510731160e-02
6.299999999999985612e+00, 9.814480971892579342e-02
6.399999999999985256e+00, 9.656767309992012049e-02
6.499999999999984901e+00, 9.501588025530387227e-02
6.599999999999984546e+00, 9.348902392365619762e-02
6.699999999999984190e+00, 9.198670338803789648e-02
6.799999999999983835e+00, 9.050852437082480828e-02
6.899999999999983480e+00, 8.905409893023150114e-02
6.999999999999983125e+00, 8.762304535849751996e-02
7.099999999999982769e+00, 8.621498808170979800e-02
7.199999999999982414e+00, 8.482955756123489177e-02
7.299999999999982059e+00, 8.346639019673519899e-02
7.399999999999981704e+00, 8.212512823074351320e-02
7.499999999999981348e+00, 8.080541965477114341e-02
7.599999999999980993e+00, 7.950691811692482680e-02
7.699999999999980638e+00, 7.822928283100806512e-02
7.799999999999980282e+00, 7.697217848708326482e-02
7.899999999999979927e+00, 7.573527516347114408e-02
7.999999999999979572e+00, 7.451824824016406446e-02
8.099999999999980105e+00, 7.332077831363111031e-02
8.199999999999981526e+00, 7.214255111299161527e-02
8.299999999999982947e+00, 7.098325741753656881e-02
8.399999999999984368e+00, 6.984259297557458834e-02
8.499999999999985789e+00, 6.872025842458258371e-02
8.599999999999987210e+00, 6.761595921263920117e-02
8.699999999999988631e+00, 6.652940552112103501e-02
8.799999999999990052e+00, 6.546031218864088730e-02
8.899999999999991473e+00, 6.440839863620836936e-02
8.999999999999992895e+00, 6.337338879359322164e-02
9.099999999999994316e+00, 6.235501102687180525e-02
9.199999999999995737e+00, 6.135299806713789134e-02
9.299999999999997158e+00, 6.036708694035919365e-02
9.399999999999998579e+00, 5.939701889836084686e-02
9.500000000000000000e+00, 5.844253935091807406e-02
9.600000000000001421e+00, 5.750339779894012709e-02
9.700000000000002842e+00, 5.657934776872777793e-02
9.800000000000004263e+00, 5.567014674728743007e-02
9.900000000000005684e+00, 5.477555611868451663e-02
1.000000000000000711e+01, 5.389534110141990658e-02
1.010000000000000853e+01, 5.302927068681232564e-02
1.020000000000000995e+01, 5.217711757837132508e-02
1.030000000000001137e+01, 5.133865813214403412e-02
1.040000000000001279e+01, 5.051367229802097153e-02
1.050000000000001421e+01, 4.970194356198472802e-02
1.060000000000001563e+01, 4.890325888928682280e-02
1.070000000000001705e+01, 4.811740866853760068e-02
1.080000000000001847e+01, 4.734418665669465343e-02
1.090000000000001990e+01, 4.658338992493519376e-02
1.100000000000002132e+01, 4.583481880539827524e-02
1.110000000000002274e+01, 4.509827683878275817e-02
1.120000000000002416e+01, 4.437357072278746983e-02
1.130000000000002558e+01, 4.366051026137978547e-02
1.140000000000002700e+01, 4.295890831487952921e-02
1.150000000000002842e+01, 4.226858075084495570e-02
1.160000000000002984e+01, 4.158934639574791980e-02
1.170000000000003126e+01, 4.092102698742574457e-02
1.180000000000003268e+01, 4.026344712829700578e-02
1.190000000000003411e+01, 3.961643423932921515e-02
1.200000000000003553e+01, 3.897981851474621728e-02
1.210000000000003695e+01, 3.835343287746327545e-02
1.220000000000003837e+01, 3.773711293523857035e-02
1.230000000000003979e+01, 3.713069693752901052e-02
1.240000000000004121e+01, 3.653402573303957124e-02
1.250000000000004263e+01, 3.594694272795468520e-02
1.260000000000004405e+01, 3.536929384484085309e-02
1.270000000000004547e+01, 3.480092748220972587e-02
1.280000000000004690e+01, 3.424169447473087574e-02
1.290000000000004832e+01, 3.369144805408406940e-02
1.300000000000004974e+01, 3.315004381044043408e-02
1.310000000000005116e+01, 3.261733965456283663e-02
1.320000000000005258e+01, 3.209319578051509497e-02
1.330000000000005400e+01, 3.157747462897050883e-02
1.340000000000005542e+01, 3.107004085111004024e-02
1.350000000000005684e+01, 3.057076127310054056e-02
1.360000000000005826e+01, 3.007950486114389574e-02
1.370000000000005969e+01, 2.959614268708772936e-02
1.380000000000006111e+01, 2.912054789458876428e-02
1.390000000000006253e+01, 2.865259566581993336e-02
1.400000000000006395e+01, 2.819216318871245117e-02
1.410000000000006537e+01, 2.773912962472431867e-02
1.420000000000006679e+01, 2.729337607712676791e-02
1.430000000000006821e+01, 3.627269825795865349e-02
1.440000000000006963e+01, 3.925013687754944774e-02
1.450000000000007105e+01, 3.882552895182472819e-02
1.460000000000007248e+01, 3.820162266847107468e-02
1.470000000000007390e+01, 3.758774223823305866e-02
1.480000000000007532e+01, 3.698372655080713750e-02
1.490000000000007674e+01, 4.580732978300781910e-02
1.500000000000007816e+01, 4.863155177738995305e-02
1.510000000000007958e+01, 4.805618933882856159e-02
1.520000000000008100e+01, 5.670186378828893925e-02
1.530000000000008242e+01, 5.935101622396554699e-02
1.540000000000008384e+01, 5.860339750447354779e-02
1.550000000000008527e+01, 5.766167104469289983e-02
1.560000000000008669e+01, 5.673507764481688920e-02
1.570000000000008811e+01, 5.582337412435537521e-02
1.580000000000008953e+01, 5.492632121060362499e-02
