4.874999999999030664e-01
5.499999999998906874e-01
5.374999999998931743e-01
5.474999999998911848e-01
5.299999999998946665e-01
5.999999999998807398e-01
5.974999999998812372e-01
6.649999999998678080e-01
6.874999999998634426e-01
6.724999999998664268e-01
6.624999999998684164e-01
7.124999999998585798e-01
7.674999999998481925e-01
9.174999999998185718e-01
9.374999999998148148e-01
1.004999999999800941e+00
1.129999999999776961e+00
1.377499999999727720e+00
1.884999999999626752e+00
2.337499999999538058e+00
2.774999999999450129e+00
3.247499999999357456e+00
3.629999999999280469e+00
4.457499999999115836e+00
4.797499999999048192e+00
5.439999999998920366e+00
5.992499999998812221e+00
6.524999999998702727e+00
6.894999999998630891e+00
7.317499999998545945e+00
7.572499999998496101e+00
7.884999999998435705e+00
8.332499999998345785e+00
8.509999999998308695e+00
8.749999999998264499e+00
8.944999999998229256e+00
9.094999999998194085e+00
9.214999999998166658e+00
9.347499999998142073e+00
9.504999999998110738e+00
9.544999999998101003e+00
