0.000000000000000000e+00,6.579578622557984754e-04
1.000000000000000000e+00,3.581430994542533428e-03
2.000000000000000000e+00,9.221867544397025634e-03
3.000000000000000000e+00,2.021128299084976390e-02
4.000000000000000000e+00,2.916791056608450394e-02
5.000000000000000000e+00,3.700052426571203562e-02
6.000000000000000000e+00,4.781102313688557343e-02
7.000000000000000000e+00,6.118077592201758702e-02
8.000000000000000000e+00,7.884946627839123368e-02
9.000000000000000000e+00,1.033290926363922557e-01
1.000000000000000000e+01,1.351631079276067737e-01
1.100000000000000000e+01,1.785506475240868085e-01
1.200000000000000000e+01,2.192011718925893360e-01
1.300000000000000000e+01,2.523324403076582234e-01
1.400000000000000000e+01,2.732079792178799260e-01
1.500000000000000000e+01,2.868458086166379428e-01
1.600000000000000000e+01,2.980666851090191249e-01
1.700000000000000000e+01,3.083070677110111291e-01
1.800000000000000000e+01,3.173940782266919669e-01
1.900000000000000000e+01,3.228947436896624779e-01
2.000000000000000000e+01,3.282950623765367726e-01
2.100000000000000000e+01,3.313408482920675024e-01
2.200000000000000000e+01,3.375230161635253689e-01
2.300000000000000000e+01,3.402513334807141798e-01
2.400000000000000000e+01,3.449744280606086844e-01
2.500000000000000000e+01,3.478524521362738597e-01
2.600000000000000000e+01,3.493977881441446831e-01
2.700000000000000000e+01,3.519177547814841267e-01
2.800000000000000000e+01,3.525263729417947300e-01
2.900000000000000000e+01,3.547599643377207790e-01
3.000000000000000000e+01,3.569177524530441903e-01
3.100000000000000000e+01,3.570996208651709414e-01
3.200000000000000000e+01,3.618039646505651352e-01
3.300000000000000000e+01,3.610327818295474001e-01
3.400000000000000000e+01,3.637147621378886142e-01
3.500000000000000000e+01,3.641368576287475345e-01
3.600000000000000000e+01,3.669671836491602557e-01
3.700000000000000000e+01,3.677101295223950683e-01
3.800000000000000000e+01,3.694707414375252852e-01
3.900000000000000000e+01,3.709397187891798620e-01
4.000000000000000000e+01,3.717379280815379938e-01
